x,y,z
28.964816769496785,-0.9915020227505794,-3.4068352035634963e-06
28.964578456051875,-0.9914564745856722,-3.0268046839580787e-06
28.96434016536116,-0.9914109756551914,-3.4168980468617105e-06
28.9641017164886,-0.9913657792306245,-2.9999896203995735e-06
28.963863328215783,-0.9913206192938344,-3.387818041999252e-06
28.963624787852854,-0.9912757490511735,-2.9901068202206615e-06
28.963386435064425,-0.9912311431415858,-3.3080357754664003e-06
28.96314815024499,-0.9911867840243395,-2.9621239660028442e-06
28.962909741935874,-0.9911421760403851,-3.441609438954024e-06
28.962671080920092,-0.9910978819142258,-3.011713550153672e-06
28.9624324841662,-0.9910536277801848,-3.4015511723335667e-06
28.962193733876017,-0.9910096704942107,-2.9984445304269414e-06
28.961955040625263,-0.9909657487403919,-3.385251339936557e-06
28.961716197633194,-0.9909221166674707,-2.9871710621291736e-06
28.961477778575187,-0.9908789603407764,-3.276300402404314e-06
28.96123907867494,-0.9908355657761938,-3.009419746936859e-06
28.961000289118207,-0.9907922076089974,-3.420009895664655e-06
28.960761330200178,-0.9907491557614762,-3.011550682809061e-06
28.960522431125234,-0.9907061447608014,-3.3983276234647586e-06
28.960283377901288,-0.9906634298518591,-2.992958704275961e-06
28.960044384492594,-0.9906207464172859,-3.380472661240752e-06
28.95980545190919,-0.9905785771421384,-2.985988883607432e-06
28.959566717318282,-0.990536375922488,-3.408566607430996e-06
28.959327590186756,-0.9904942206786905,-3.0283679798258356e-06
28.95908848643496,-0.9904521119200669,-3.4187035198134097e-06
28.958849226550942,-0.9904103095331835,-3.0015885333807557e-06
28.958610028160468,-0.9903685408961558,-3.389658431825898e-06
28.958370679745734,-0.9903270657499003,-2.991719772180157e-06
28.958131521741286,-0.9902858496870351,-3.310040684899318e-06
28.957892432618078,-0.9902448822041651,-2.9637543043289916e-06
28.95765321837514,-0.9902036665101615,-3.443452299460581e-06
28.95741375342427,-0.9901627692095182,-3.0133341504604005e-06
28.957174353391167,-0.9901219089630338,-3.403427349370214e-06
28.956934802024225,-0.9900813494053204,-3.0001063133638928e-06
28.956695308583775,-0.9900408227517473,-3.3871500642948527e-06
28.956455667461853,-0.9900005895515076,-2.988839284019662e-06
28.956216454595143,-0.9899608233751562,-3.2782177827560266e-06
28.955976957945413,-0.989920826929572,-3.011039067628285e-06
28.95573737239337,-0.989880865598471,-3.4218883516352883e-06
28.955497619357722,-0.9898412142852123,-3.013250469446893e-06
28.955257927073767,-0.9898016010870484,-3.4002657675544223e-06
28.95501808286469,-0.9897622878157055,-2.9946736855995804e-06
28.954778299201887,-0.9897230033799043,-3.3824294155652967e-06
28.95453858033096,-0.989684233505912,-2.987839236162637e-06
28.95429905905837,-0.9896454280628767,-3.4104579299150395e-06
28.954059145207406,-0.9896066761879013,-3.030093482930818e-06
28.953819255334253,-0.9895679682445424,-3.420674150177161e-06
28.953579211583445,-0.9895295703556751,-3.0033479534140317e-06
28.95333923012529,-0.9894912035212454,-3.3916573624233337e-06
28.953099100765254,-0.9894531339737715,-2.9934918046349568e-06
