x,y,z
28.378812054591503,0.01483083178652813,-3.0506980030833852e-06
28.378564549994213,0.014820595926985222,-3.4599977034380225e-06
28.378316939001998,0.014810021924446633,-3.0507979183365397e-06
28.37806940623865,0.014799451893735459,-3.444348649274398e-06
28.37782177269567,0.014788549981439223,-3.0404978030688923e-06
28.37757421706047,0.014777652602999354,-3.4411195511362125e-06
28.377326559039194,0.014766421042640056,-3.0388942134258745e-06
28.37707897698782,0.014755192667871554,-3.432125638441752e-06
28.37683129575789,0.014743633233337133,-3.033135293428746e-06
28.376583690369536,0.01473207717032901,-3.429364502972182e-06
28.376335985679432,0.014720189156006562,-3.0316770372636193e-06
28.37608835596475,0.01470830384809132,-3.4242929287317536e-06
28.375840628909838,0.014696088112197693,-3.028501257124755e-06
28.375592976742528,0.014683875118561096,-3.422289656208194e-06
28.375345227554607,0.014671331352828911,-3.0274271398331165e-06
28.375097718748194,0.01465860738776375,-3.3524890277782105e-06
28.374850023850147,0.014645752274431142,-3.0266266844471146e-06
28.37460251670099,0.014632714204535918,-3.3195008332827236e-06
28.374354826867904,0.014619556612390765,-3.003391595257643e-06
28.37410717701212,0.014606401232292995,-3.4501440432342656e-06
28.373859394745157,0.01459290431817698,-3.049666107337451e-06
28.373611686862542,0.014579417956415654,-3.486643259425354e-06
28.373363861032693,0.014565582303405038,-3.0697853417686882e-06
28.373116114669436,0.014551752442190537,-3.4645105663512477e-06
28.372868269471724,0.014537587979682166,-3.0542233572933286e-06
28.372620506927102,0.014523430901736124,-3.463686933859178e-06
28.372372642219773,0.014508933634637863,-3.054321991158293e-06
28.372124856584485,0.01449444100980445,-3.4480406235215533e-06
28.37187697432121,0.014479614531351203,-3.044024963056585e-06
28.37162917081176,0.014464793206780614,-3.444802830210314e-06
28.37138126908136,0.014449635753931057,-3.042415032045165e-06
28.37113344416459,0.014434482079414078,-3.4358163540776365e-06
28.370885524205704,0.014418995451849102,-3.036662269750856e-06
28.3706376809324,0.014403512752643849,-3.433043535439745e-06
28.370389742515286,0.014387696242151065,-3.03519633133853e-06
