x,y,z
-0.9693213778173547,28.99244722982593,-2.985428016868963e-06
-0.9690842507794656,28.992399506762677,-3.407400207215e-06
-0.968846530254572,28.992351582188817,-3.0259236210514184e-06
-0.9686088524633211,28.99230369049636,-3.400597133017269e-06
-0.9683709862278841,28.99225612691128,-2.9969121357435735e-06
-0.9681331871202883,28.992208594093317,-3.378339759465415e-06
-0.9678954243782436,28.992161589013023,-2.9836364764841694e-06
-0.9676578587896302,28.992114558539857,-3.406151396330437e-06
-0.9674199006326274,28.99206756321274,-3.0261933610942204e-06
-0.9671819649255188,28.992020618316786,-3.4161831250524577e-06
-0.9669438701958217,28.991973974275446,-2.999362570213493e-06
-0.966705835690483,28.991927367903923,-3.387087671471306e-06
-0.9664676482806253,28.99188104960168,-2.9894721475971775e-06
-0.966229647260462,28.99183499790117,-3.307231351713097e-06
-0.9659917138498033,28.99178919225102,-2.9614808067165987e-06
-0.96575365767324,28.991743137523944,-3.4408770675543876e-06
-0.9655153478910041,28.991697394691553,-3.0110733924976207e-06
-0.9652771020849287,28.99165169311103,-3.4008037417161685e-06
-0.9650387018613962,28.991606286744144,-2.997789862974748e-06
-0.9648003583218598,28.99156091705169,-3.3844941589623867e-06
-0.964561864216372,28.99151583542768,-2.9865111285803936e-06
-0.9643237922119609,28.991471233331044,-3.2755324611971615e-06
-0.9640854406826703,28.991426389688186,-3.0087769824875543e-06
-0.963846999092831,28.991381582973336,-3.419254416089923e-06
-0.9636083873513787,28.9913370809828,-3.0108793136161827e-06
-0.9633698350466549,28.99129262100089,-3.3975519357909434e-06
-0.9631311277153876,28.991248455460912,-2.9922777864399563e-06
-0.9628924798297018,28.991204322545563,-3.379691607744567e-06
-0.9626538911324353,28.9911607036236,-2.9852489558945816e-06
-0.9624155005915918,28.991117054358583,-3.407811928157062e-06
-0.9621767175071475,28.991073447837074,-3.027684172988293e-06
-0.9619379575713136,28.991029888967685,-3.4179160731465097e-06
-0.9616990406109646,28.990986634816085,-3.0008899999794947e-06
-0.9614601847519598,28.99094341557842,-3.3888568259435314e-06
-0.9612211779470772,28.990900488219243,-2.991016469243435e-06
-0.960982360360796,28.990857822178416,-3.3091692608483436e-06
-0.9607436112376292,28.990815403949096,-2.9630438287096827e-06
-0.960504737683358,28.99077273719692,-3.4426506745691143e-06
-0.9602656126057335,28.990730386903284,-3.012628293181524e-06
-0.96002655216705,28.990688074933814,-3.402610759369734e-06
-0.9597873394106344,28.990646062011127,-2.999381980620802e-06
-0.959548184195051,28.99060408310562,-3.3863238645438776e-06
-0.9593088804328785,28.990562396035838,-2.988111339415761e-06
-0.9590700030438019,28.99052117971026,-3.2773852741523057e-06
-0.958830843154573,28.990479729710096,-3.0103322352231787e-06
-0.9585915940494903,28.990438315345518,-3.4210718003399587e-06
-0.9583521766021389,28.990397209405607,-3.0125115166521055e-06
-0.9581128195281906,28.99035614277052,-3.3994268671157235e-06
-0.9578733095786202,28.990315374425524,-2.9939259868841384e-06
-0.9576338598824446,28.990274636036762,-3.381577964735316e-06
-0.9573944732579819,28.990234412042337,-2.987035448251407e-06
-0.9571552844057541,28.990194154022923,-3.4096360336903497e-06
-0.9569157030000047,28.99015394633178,-3.029341440124317e-06
-0.9522166646456649,28.96081277116478,-1.1649982863369546e-06
-0.9456817373677411,28.91552400682339,-8.322421296211302e-07
-0.9376935904180597,28.87005656333175,-2.9310683466315934e-06
-0.9280177832116624,28.824621810677865,-2.5377283594703315e-06
-0.9166470812978736,28.779223651434183,-2.2032745742792126e-06
-0.9133609086366158,28.763008671781172,2.787573919431005e-05
-0.900389561537179,28.722658007006412,-1.8821528124969567e-06
-0.8864160710974215,28.67490425509034,-1.4599774219060946e-06
-0.8725342808158542,28.62714163454661,-7.019749048223223e-07
-0.8587730193844363,28.57934264760607,-1.3266445505026592e-06
-0.8552907703617755,28.562652813643346,1.9198419517897636e-05
